itinerary,leg_pos,row_number,record_serial,carrier,flight_number,operational_suffix,itinerary_var_id,itinerary_var_overflow,leg_sequence_number,service_type,operating_carrier,operating_flight_number,departure_station,arrival_station
140,1,87841,633879,UA,2201, ,12, ,2,J,UA,2201,ORD,BNA
140,2,50197,360336,UA,1460, ,9, ,1,J,UA,1460,BNA,IAD
140,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
141,1,107065,775399,UA,2635, ,4, ,1,J,UA,2635,ORD,CLT
141,2,8674,61918,UA,371, ,9, ,1,J,UA,371,CLT,EWR
141,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
142,1,130107,944317,UA,4498, ,8, ,1,J,UA,4498,ORD,TYS
142,2,126764,921401,UA,4324, ,2, ,1,J,UA,4324,TYS,IAD
142,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
143,1,81768,588761,UA,2091, ,4, ,2,J,UA,2091,ORD,RDU
143,2,120448,877022,UA,3643, ,9, ,1,J,UA,3643,RDU,EWR
143,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
144,1,145637,62059,UA,5518, ,6, ,1,J,UA,5518,ORD,CVG
144,2,190523,294491,UA,8598, ,5, ,1,J,AC,8708,CVG,YYZ
144,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
145,1,87010,627821,UA,2184, ,17, ,3,J,UA,2184,ORD,EWR
145,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
145,3,163207,175175,UA,6865, ,13, ,1,J,TP,1352,LIS,LHR
146,1,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
146,2,115513,838645,UA,3434, ,2, ,1,J,UA,3434,EWR,YYZ
146,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
147,1,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
147,2,183913,258555,UA,8119, ,9, ,1,J,AC,8883,EWR,YYZ
147,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
148,1,71631,515162,UA,1892, ,18, ,2,J,UA,1892,ORD,CLE
148,2,184035,259202,UA,8133, ,4, ,1,J,AC,8732,CLE,YYZ
148,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
149,1,121344,884039,UA,3676, ,5, ,1,J,UA,3676,ORD,RIC
149,2,128436,932895,UA,4422, ,3, ,1,J,UA,4422,RIC,IAD
149,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
150,1,151474,108329,UA,5821, ,7, ,1,J,UA,5821,ORD,MKE
150,2,121729,887086,UA,3693, ,3, ,1,J,UA,3693,MKE,EWR
150,3,172,1184,UA,16, ,4, ,1,J,UA,16,EWR,LHR
151,1,119511,869755,UA,3605, ,4, ,1,J,UA,3605,ORD,MCI
151,2,123546,899819,UA,4034, ,3, ,1,J,UA,4034,MCI,IAD
151,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
152,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
152,2,30695,221161,UA,950, ,2, ,1,J,UA,950,IAD,BRU
152,3,214096,397375,UA,9986, ,4, ,1,J,SN,2093,BRU,LHR
153,1,42350,302488,UA,1314, ,12, ,1,J,UA,1314,ORD,DCA
153,2,124533,906195,UA,4174, ,11, ,1,J,UA,4174,DCA,EWR
153,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
154,1,42350,302488,UA,1314, ,12, ,1,J,UA,1314,ORD,DCA
154,2,124664,907100,UA,4180, ,13, ,1,J,UA,4180,DCA,EWR
154,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
155,1,142819,39688,UA,5376, ,11, ,1,J,UA,5376,ORD,BUF
155,2,131246,952172,UA,4558, ,7, ,1,J,UA,4558,BUF,EWR
155,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
156,1,116048,842898,UA,3454, ,2, ,1,J,UA,3454,ORD,LGA
156,2,184636,262536,UA,8185, ,6, ,1,J,AC,8639,LGA,YUL
156,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
157,1,91575,661229,UA,2265, ,6, ,1,J,UA,2265,ORD,DCA
157,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
157,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
158,1,91575,661229,UA,2265, ,6, ,1,J,UA,2265,ORD,DCA
158,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
158,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
159,1,121344,884039,UA,3676, ,5, ,1,J,UA,3676,ORD,RIC
159,2,121760,887321,UA,3695, ,5, ,1,J,UA,3695,RIC,EWR
159,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
160,1,74192,533528,UA,1946, ,6, ,2,J,UA,1946,ORD,IAD
160,2,30617,220620,UA,942, ,1, ,1,J,UA,942,IAD,LIS
160,3,163145,174927,UA,6864, ,6, ,1,J,TP,1368,LIS,LHR
161,1,121061,881877,UA,3666, ,7, ,1,J,UA,3666,ORD,DCA
161,2,187177,276355,UA,8351, ,5, ,1,J,AC,8824,DCA,YUL
161,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
162,1,143193,42610,UA,5395, ,7, ,1,J,UA,5395,ORD,GSO
162,2,126131,917060,UA,4284, ,5, ,1,J,UA,4284,GSO,IAD
162,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
163,1,132459,960636,UA,4613, ,4, ,1,J,UA,4613,ORD,STL
163,2,118805,864296,UA,3573, ,2, ,1,J,UA,3573,STL,EWR
163,3,172,1184,UA,16, ,4, ,1,J,UA,16,EWR,LHR
164,1,86831,626454,UA,2182, ,6, ,2,J,UA,2182,ORD,PHL
164,2,184778,263339,UA,8195, ,9, ,1,J,AC,8935,PHL,YYZ
164,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
165,1,48421,347747,UA,1414, ,9, ,2,J,UA,1414,ORD,TPA
165,2,6204,43100,UA,326, ,8, ,2,J,UA,326,TPA,IAD
165,3,30320,218551,UA,918, ,2, ,1,J,UA,918,IAD,LHR
166,1,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
166,2,188468,283465,UA,8436, ,7, ,1,J,AC,8879,EWR,YYZ
166,3,186568,273134,UA,8306, ,1, ,1,J,AC,854,YYZ,LHR
167,1,63405,455177,UA,1733, ,8, ,1,J,UA,1733,ORD,JAX
167,2,88744,640577,UA,2212, ,9, ,1,J,UA,2212,JAX,EWR
167,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
168,1,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
168,2,114639,831646,UA,3404, ,7, ,1,J,UA,3404,CLE,EWR
168,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
169,1,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
169,2,120241,875437,UA,3633, ,7, ,1,J,UA,3633,CLE,EWR
169,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
170,1,18854,135892,UA,580, ,4, ,2,J,UA,580,ORD,LGA
170,2,185349,266505,UA,8235, ,4, ,1,J,AC,8995,LGA,YYZ
170,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
171,1,5458,37716,UA,307, ,12, ,2,J,UA,307,ORD,DCA
171,2,128942,936379,UA,4442, ,13, ,1,J,UA,4442,DCA,EWR
171,3,172,1184,UA,16, ,4, ,1,J,UA,16,EWR,LHR
172,1,5458,37716,UA,307, ,12, ,2,J,UA,307,ORD,DCA
172,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
172,3,172,1184,UA,16, ,4, ,1,J,UA,16,EWR,LHR
173,1,42350,302488,UA,1314, ,12, ,1,J,UA,1314,ORD,DCA
173,2,189955,291460,UA,8551, ,5, ,1,J,AC,8787,DCA,YYZ
173,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
174,1,67842,487995,UA,1811, ,12, ,2,J,UA,1811,ORD,MCO
174,2,96771,699741,UA,2354, ,14, ,2,J,UA,2354,MCO,EWR
174,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
175,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
175,2,68732,494463,UA,1831, ,13, ,3,J,UA,1831,IAD,EWR
175,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
176,1,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
176,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
176,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
177,1,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
177,2,129418,939615,UA,4462, ,7, ,1,J,UA,4462,CVG,EWR
177,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
178,1,154356,131159,UA,6030, ,1, ,1,J,UA,6030,ORD,CHO
178,2,126824,921811,UA,4328, ,3, ,1,J,UA,4328,CHO,IAD
178,3,30320,218551,UA,918, ,2, ,1,J,UA,918,IAD,LHR
179,1,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
179,2,115133,835546,UA,3425, ,5, ,1,J,UA,3425,DTW,EWR
179,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
180,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
180,2,124845,908326,UA,4187, ,5, ,1,J,UA,4187,IAD,EWR
180,3,172,1184,UA,16, ,4, ,1,J,UA,16,EWR,LHR
181,1,106840,773789,UA,2629, ,8, ,2,J,UA,2629,ORD,LGA
181,2,185282,266117,UA,8233, ,8, ,1,J,AC,8545,LGA,YYZ
181,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
182,1,106840,773789,UA,2629, ,8, ,2,J,UA,2629,ORD,LGA
182,2,187870,280188,UA,8403, ,6, ,1,J,AC,715,LGA,YYZ
182,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
183,1,95016,686673,UA,2323, ,2, ,1,J,UA,2323,ORD,MCO
183,2,94442,682555,UA,2310, ,12, ,1,J,UA,2310,MCO,EWR
183,3,172,1184,UA,16, ,4, ,1,J,UA,16,EWR,LHR
184,1,93224,673576,UA,2287, ,9, ,1,J,UA,2287,ORD,LGA
184,2,182261,249637,UA,8020, ,4, ,1,J,AC,8989,LGA,YYZ
184,3,186568,273134,UA,8306, ,1, ,1,J,AC,854,YYZ,LHR
185,1,132459,960636,UA,4613, ,4, ,1,J,UA,4613,ORD,STL
185,2,129271,938621,UA,4454, ,2, ,1,J,UA,4454,STL,IAD
185,3,30320,218551,UA,918, ,2, ,1,J,UA,918,IAD,LHR
186,1,62613,449369,UA,1719, ,4, ,1,J,UA,1719,ORD,CMH
186,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
186,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
187,1,121974,889025,UA,3704, ,2, ,1,J,UA,3704,ORD,CVG
187,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
187,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
188,1,145771,63132,UA,5525, ,4, ,1,J,UA,5525,ORD,SDF
188,2,116008,842594,UA,3452, ,9, ,1,J,UA,3452,SDF,EWR
188,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
189,1,69083,496998,UA,1834, ,5, ,1,J,UA,1834,ORD,TPA
189,2,99011,716212,UA,2398, ,18, ,1,J,UA,2398,TPA,EWR
189,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
190,1,121124,882376,UA,3668, ,11, ,1,J,UA,3668,ORD,IND
190,2,117836,856889,UA,3530, ,8, ,1,J,UA,3530,IND,IAD
190,3,30320,218551,UA,918, ,2, ,1,J,UA,918,IAD,LHR
191,1,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
191,2,119919,872846,UA,3622, ,1, ,1,J,UA,3622,EWR,YYZ
191,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
192,1,69970,503422,UA,1856, ,7, ,2,J,UA,1856,ORD,EWR
192,2,188411,283161,UA,8432, ,5, ,1,J,AC,8881,EWR,YYZ
192,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
193,1,31867,229517,UA,1020, ,5, ,1,J,UA,1020,ORD,CMH
193,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
193,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
194,1,119367,868667,UA,3597, ,4, ,2,J,UA,3597,ORD,CHS
194,2,17331,124998,UA,547, ,4, ,1,J,UA,547,CHS,IAD
194,3,30320,218551,UA,918, ,2, ,1,J,UA,918,IAD,LHR
195,1,98475,712194,UA,2389, ,5, ,2,J,UA,2389,ORD,CLE
195,2,120241,875437,UA,3633, ,7, ,1,J,UA,3633,CLE,EWR
195,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
196,1,23064,166762,UA,669, ,3, ,1,J,UA,669,ORD,FLL
196,2,33166,237828,UA,1067, ,16, ,1,J,UA,1067,FLL,EWR
196,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
197,1,97393,704222,UA,2370, ,4, ,1,J,UA,2370,ORD,MIA
197,2,54343,389952,UA,1538, ,6, ,1,J,UA,1538,MIA,IAD
197,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
198,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
198,2,116876,849370,UA,3490, ,2, ,1,J,UA,3490,IAD,YYZ
198,3,186568,273134,UA,8306, ,1, ,1,J,AC,854,YYZ,LHR
199,1,107967,781990,UA,2653, ,5, ,1,J,UA,2653,ORD,RDU
199,2,113560,823459,UA,2856, ,17, ,1,J,UA,2856,RDU,EWR
199,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
200,1,4196,28613,UA,279, ,9, ,1,J,UA,279,ORD,FLL
200,2,50455,361943,UA,1469, ,14, ,2,J,UA,1469,FLL,EWR
200,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
201,1,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
201,2,58293,418635,UA,1623, ,7, ,1,J,UA,1623,CLE,IAD
201,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
202,1,67842,487995,UA,1811, ,12, ,2,J,UA,1811,ORD,MCO
202,2,76937,553803,UA,1997, ,11, ,1,J,UA,1997,MCO,IAD
202,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
203,1,99805,721992,UA,2414, ,2, ,1,J,UA,2414,ORD,BNA
203,2,183830,258096,UA,8114, ,3, ,1,J,AC,8856,BNA,YYZ
203,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
204,1,107967,781990,UA,2653, ,5, ,1,J,UA,2653,ORD,RDU
204,2,186245,271401,UA,8283, ,5, ,1,J,AC,8839,RDU,YYZ
204,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
205,1,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
205,2,129251,938483,UA,4453, ,3, ,1,J,UA,4453,CVG,IAD
205,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
206,1,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
206,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
206,3,193703,309391,UA,8818, ,1, ,1,J,LH,900,FRA,LHR
207,1,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
207,2,200341,336030,UA,9197, ,3, ,1,J,LH,443,DTW,FRA
207,3,272951,47341,LH,900, ,1, ,1,J,LH,900,FRA,LHR
208,1,27175,196757,UA,752, ,10, ,1,J,UA,752,ORD,DCA
208,2,124664,907100,UA,4180, ,13, ,1,J,UA,4180,DCA,EWR
208,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
209,1,27175,196757,UA,752, ,10, ,1,J,UA,752,ORD,DCA
209,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
209,3,30587,220412,UA,940, ,11, ,1,J,UA,940,EWR,LHR
210,1,121595,886039,UA,3686, ,4, ,1,J,UA,3686,ORD,RIC
210,2,118505,861950,UA,3559, ,5, ,1,J,UA,3559,RIC,EWR
210,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
211,1,18025,129811,UA,567, ,20, ,1,J,UA,567,ORD,PIT
211,2,128577,933912,UA,4426, ,4, ,1,J,UA,4426,PIT,EWR
211,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
212,1,32508,233450,UA,1044, ,12, ,2,J,UA,1044,ORD,BOS
212,2,189069,286700,UA,8483, ,2, ,1,J,AC,8607,BOS,YUL
212,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
213,1,95016,686673,UA,2323, ,2, ,1,J,UA,2323,ORD,MCO
213,2,80525,579705,UA,2065, ,10, ,1,J,UA,2065,MCO,IAD
213,3,30320,218551,UA,918, ,2, ,1,J,UA,918,IAD,LHR
214,1,91575,661229,UA,2265, ,6, ,1,J,UA,2265,ORD,DCA
214,2,124664,907100,UA,4180, ,13, ,1,J,UA,4180,DCA,EWR
214,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
215,1,91575,661229,UA,2265, ,6, ,1,J,UA,2265,ORD,DCA
215,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
215,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
216,1,91575,661229,UA,2265, ,6, ,1,J,UA,2265,ORD,DCA
216,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
216,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
217,1,77662,559004,UA,2008, ,6, ,2,J,UA,2008,ORD,MCO
217,2,7143,49785,UA,353, ,18, ,1,J,UA,353,MCO,EWR
217,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
218,1,93941,678782,UA,2301, ,10, ,1,J,UA,2301,ORD,EWR
218,2,184337,260873,UA,8157, ,4, ,1,J,AC,8943,EWR,YUL
218,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
219,1,121093,882129,UA,3667, ,3, ,1,J,UA,3667,ORD,OKC
219,2,145901,64131,UA,5531, ,11, ,1,J,UA,5531,OKC,IAH
219,3,30027,216569,UA,880, ,1, ,1,J,UA,880,IAH,LHR
220,1,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
220,2,114639,831646,UA,3404, ,7, ,1,J,UA,3404,CLE,EWR
220,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
221,1,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
221,2,120241,875437,UA,3633, ,7, ,1,J,UA,3633,CLE,EWR
221,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
222,1,31867,229517,UA,1020, ,5, ,1,J,UA,1020,ORD,CMH
222,2,5597,38700,UA,310, ,5, ,1,J,UA,310,CMH,IAD
222,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
223,1,67842,487995,UA,1811, ,12, ,2,J,UA,1811,ORD,MCO
223,2,96771,699741,UA,2354, ,14, ,2,J,UA,2354,MCO,EWR
223,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
224,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
224,2,68732,494463,UA,1831, ,13, ,3,J,UA,1831,IAD,EWR
224,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
225,1,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
225,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
225,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
226,1,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
226,2,129418,939615,UA,4462, ,7, ,1,J,UA,4462,CVG,EWR
226,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
227,1,118569,862436,UA,3562, ,2, ,1,J,UA,3562,ORD,IND
227,2,78714,566501,UA,2033, ,3, ,1,J,UA,2033,IND,IAD
227,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
228,1,23064,166762,UA,669, ,3, ,1,J,UA,669,ORD,FLL
228,2,99500,719826,UA,2405, ,12, ,1,J,UA,2405,FLL,IAD
228,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
229,1,130018,943695,UA,4494, ,6, ,1,J,UA,4494,ORD,STL
229,2,117179,851755,UA,3502, ,7, ,1,J,UA,3502,STL,EWR
229,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
230,1,17813,128324,UA,561, ,15, ,2,J,UA,561,ORD,MCI
230,2,123546,899819,UA,4034, ,3, ,1,J,UA,4034,MCI,IAD
230,3,30370,218905,UA,924, ,2, ,1,J,UA,924,IAD,LHR
231,1,19130,137927,UA,587, ,7, ,2,J,UA,587,ORD,EWR
231,2,689,4739,UA,64, ,1, ,1,J,UA,64,EWR,LIS
231,3,163207,175175,UA,6865, ,13, ,1,J,TP,1352,LIS,LHR
232,1,5458,37716,UA,307, ,12, ,2,J,UA,307,ORD,DCA
232,2,187177,276355,UA,8351, ,5, ,1,J,AC,8824,DCA,YUL
232,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
233,1,93224,673576,UA,2287, ,9, ,1,J,UA,2287,ORD,LGA
233,2,184636,262536,UA,8185, ,6, ,1,J,AC,8639,LGA,YUL
233,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
234,1,150362,99571,UA,5756, ,3, ,1,J,UA,5756,ORD,DTW
234,2,115133,835546,UA,3425, ,5, ,1,J,UA,3425,DTW,EWR
234,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
235,1,121397,884475,UA,3678, ,2, ,1,J,UA,3678,ORD,CLE
235,2,184035,259202,UA,8133, ,4, ,1,J,AC,8732,CLE,YYZ
235,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
236,1,31867,229517,UA,1020, ,5, ,1,J,UA,1020,ORD,CMH
236,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
236,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
237,1,52443,376292,UA,1502, ,18, ,2,J,UA,1502,ORD,IAD
237,2,116038,842835,UA,3453, ,2, ,1,J,UA,3453,IAD,YYZ
237,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
238,1,121788,887553,UA,3696, ,8, ,1,J,UA,3696,ORD,CVG
238,2,190523,294491,UA,8598, ,5, ,1,J,AC,8708,CVG,YYZ
238,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
239,1,62613,449369,UA,1719, ,4, ,1,J,UA,1719,ORD,CMH
239,2,121326,883900,UA,3675, ,4, ,1,J,UA,3675,CMH,EWR
239,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
240,1,121974,889025,UA,3704, ,2, ,1,J,UA,3704,ORD,CVG
240,2,127702,927857,UA,4390, ,16, ,1,J,UA,4390,CVG,EWR
240,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
241,1,145771,63132,UA,5525, ,4, ,1,J,UA,5525,ORD,SDF
241,2,116008,842594,UA,3452, ,9, ,1,J,UA,3452,SDF,EWR
241,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
242,1,69083,496998,UA,1834, ,5, ,1,J,UA,1834,ORD,TPA
242,2,47436,340765,UA,1393, ,24, ,1,J,UA,1393,TPA,EWR
242,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
243,1,69083,496998,UA,1834, ,5, ,1,J,UA,1834,ORD,TPA
243,2,99011,716212,UA,2398, ,18, ,1,J,UA,2398,TPA,EWR
243,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
244,1,23064,166762,UA,669, ,3, ,1,J,UA,669,ORD,FLL
244,2,33166,237828,UA,1067, ,16, ,1,J,UA,1067,FLL,EWR
244,3,1420,9523,UA,146, ,5, ,1,J,UA,146,EWR,LHR
245,1,130018,943695,UA,4494, ,6, ,1,J,UA,4494,ORD,STL
245,2,158382,156002,UA,6606, ,7, ,1,J,AC,8970,STL,YYZ
245,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
246,1,58061,416964,UA,1617, ,8, ,2,J,UA,1617,ORD,LGA
246,2,185349,266505,UA,8235, ,4, ,1,J,AC,8995,LGA,YYZ
246,3,188087,281357,UA,8412, ,5, ,1,J,AC,858,YYZ,LHR
247,1,45195,324024,UA,1357, ,14, ,1,J,UA,1357,ORD,IAD
247,2,118063,858639,UA,3539, ,7, ,1,J,UA,3539,IAD,YUL
247,3,186405,272243,UA,8296, ,1, ,1,J,AC,864,YUL,LHR
248,1,32942,236319,UA,1061, ,8, ,2,J,UA,1061,ORD,AUS
248,2,3661,24860,UA,263, ,10, ,1,J,UA,263,AUS,IAH
248,3,30027,216569,UA,880, ,1, ,1,J,UA,880,IAH,LHR
249,1,98475,712194,UA,2389, ,5, ,2,J,UA,2389,ORD,CLE
249,2,120241,875437,UA,3633, ,7, ,1,J,UA,3633,CLE,EWR
249,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
250,1,13916,99876,UA,490, ,8, ,2,J,UA,490,ORD,SAT
250,2,108224,783860,UA,2658, ,17, ,1,J,UA,2658,SAT,IAH
250,3,30027,216569,UA,880, ,1, ,1,J,UA,880,IAH,LHR
251,1,121061,881877,UA,3666, ,7, ,1,J,UA,3666,ORD,DCA
251,2,128265,931736,UA,4413, ,12, ,1,J,UA,4413,DCA,EWR
251,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
252,1,121061,881877,UA,3666, ,7, ,1,J,UA,3666,ORD,DCA
252,2,131288,952456,UA,4560, ,10, ,1,J,UA,4560,DCA,EWR
252,3,132,906,UA,14, ,2, ,1,J,UA,14,EWR,LHR
253,1,99805,721992,UA,2414, ,2, ,1,J,UA,2414,ORD,BNA
253,2,114979,834326,UA,3418, ,10, ,1,J,UA,3418,BNA,EWR
253,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
254,1,107967,781990,UA,2653, ,5, ,1,J,UA,2653,ORD,RDU
254,2,113560,823459,UA,2856, ,17, ,1,J,UA,2856,RDU,EWR
254,3,30172,217529,UA,904, ,1, ,1,J,UA,904,EWR,LHR
255,1,81883,589623,UA,2092, ,4, ,1,J,UA,2092,ORD,LGA
255,2,182261,249637,UA,8020, ,4, ,1,J,AC,8989,LGA,YYZ
255,3,186568,273134,UA,8306, ,1, ,1,J,AC,854,YYZ,LHR
256,1,116048,842898,UA,3454, ,2, ,1,J,UA,3454,ORD,LGA
256,2,185282,266117,UA,8233, ,8, ,1,J,AC,8545,LGA,YYZ
256,3,185978,269921,UA,8268, ,1, ,1,J,AC,856,YYZ,LHR
257,1,116048,842898,UA,3454, ,2, ,1,J,UA,3454,ORD,LGA
257,2,187870,280188,UA,8403, ,6, ,1,J,AC,715,LGA,YYZ
